Fusion,version=1,hw_revision=1,timescale=1000000
Type,Mode,Timestamp(sec),Yaw,Pitch,Roll
250,0,22.738,149.1375427246094,-2.224242448806763,178.7151184082031
250,0,22.747,149.1953582763672,-2.092554807662964,178.9148254394531
250,0,22.749,150.7687683105469,-2.092554807662964,178.9148254394531
250,0,22.756,150.7687683105469,-2.092554807662964,178.9148254394531
250,0,22.762,150.7032470703125,-2.123781204223633,178.7731628417969
250,0,22.773,150.6999969482422,-2.232576608657837,178.7102966308594
250,0,22.778,150.6423034667969,-1.992955684661865,178.7247619628906
250,0,22.787,150.6394805908203,-2.089848756790161,178.6685180664063
250,0,22.796,150.564697265625,-2.417151212692261,178.3537750244141
250,0,22.803,150.564697265625,-2.417151212692261,178.3537750244141
250,0,22.813,150.5046691894531,-2.269810914993286,178.3142852783203
250,0,22.821,150.5679473876953,-2.319521188735962,178.4108123779297
250,0,22.828,150.5690765380859,-2.306514501571655,178.4197387695313
250,0,22.838,150.7630767822266,-2.273474454879761,178.8100433349609
250,0,22.846,150.8165588378906,-2.613624811172485,178.7376556396484
250,0,22.865,150.8165588378906,-2.613624811172485,178.7376556396484
250,0,22.867,151.0728759765625,-2.745669364929199,179.1595916748047
250,0,22.872,151.0029907226563,-2.888728857040405,178.9547882080078
250,0,22.879,151.0055084228516,-2.779626369476318,179.0144195556641
250,0,22.888,150.8132171630859,-2.706335067749023,178.6840209960938
250,0,22.897,150.81982421875,-2.521061182022095,178.7912292480469
250,0,22.903,150.81982421875,-2.521061182022095,178.7912292480469
250,0,22.914,151.0186309814453,-2.399268627166748,179.232177734375
250,0,22.922,151.0186309814453,-2.399268627166748,179.232177734375
250,0,22.923,150.81982421875,-2.521061182022095,178.7912292480469
250,0,22.929,150.7537384033203,-2.569581508636475,178.6396179199219
250,0,22.94,150.9494476318359,-2.540253639221191,179.0288848876953
250,0,22.948,151.0091247558594,-2.686896324157715,179.068115234375
250,0,22.949,142.1380004882813,-2.686896324157715,179.068115234375
250,0,22.954,142.1380004882813,-2.686896324157715,179.068115234375
250,0,22.964,142.0566253662109,-2.682303667068481,178.8238372802734
250,0,22.975,141.923095703125,-2.316673517227173,178.6615753173828
250,0,22.985,141.8777618408203,-2.162606954574585,178.6275634765625
250,0,22.99,141.9235382080078,-2.329715490341187,178.6540374755859
250,0,23.001,141.9688415527344,-2.476670265197754,178.6933898925781
250,0,23.006,141.9688415527344,-2.476670265197754,178.6933898925781
250,0,23.015,141.8047027587891,-2.3367600440979,178.2798156738281
250,0,23.023,141.8460388183594,-2.39460563659668,178.3691558837891
250,0,23.031,142.0167694091797,-2.716485977172852,178.6790771484375
250,0,23.041,142.0133819580078,-2.613624811172485,178.7376556396484
250,0,23.048,142.0578308105469,-2.754820585250854,178.7790832519531
250,0,23.055,142.0578308105469,-2.754820585250854,178.7790832519531
250,0,23.066,141.9713592529297,-2.559978723526001,178.6447143554688
250,0,23.074,142.0213470458984,-2.891526937484741,178.5768127441406
250,0,23.081,142.0526885986328,-2.574618339538574,178.8840942382813
250,0,23.09,142.0955047607422,-2.633172035217285,178.9751281738281
250,0,23.098,142.0955047607422,-2.633172035217285,178.9751281738281
250,0,23.12,142.1380004882813,-2.686896324157715,179.068115234375
250,0,23.121,141.9688415527344,-2.476670265197754,178.6933898925781
250,0,23.123,141.9688415527344,-2.476670265197754,178.6933898925781
250,0,23.124,141.9623107910156,-2.286250829696655,178.8033447265625
250,0,23.137,141.9270324707031,-2.431941509246826,178.5949096679688
250,0,23.141,142.0108032226563,-2.525781631469727,178.7889556884766
250,0,23.149,142.0108032226563,-2.525781631469727,178.7889556884766
250,0,23.151,149.2444763183594,-2.525781631469727,178.7889556884766
250,0,23.156,149.2428131103516,-2.618517637252808,178.7353057861328
250,0,23.165,149.3731231689453,-2.731100559234619,178.9193420410156
250,0,23.174,149.1746215820313,-2.750436782836914,178.5346984863281
250,0,23.181,149.1102142333984,-2.691648483276367,178.4445953369141
250,0,23.191,149.1119232177734,-2.594271659851074,178.5010375976563
250,0,23.199,149.1119232177734,-2.594271659851074,178.5010375976563
250,0,23.206,149.1147003173828,-2.413758993148804,178.6054382324219
250,0,23.216,149.2442932128906,-2.521061182022095,178.7912292480469
250,0,23.226,149.2441253662109,-2.516355037689209,178.7934722900391
250,0,23.235,149.1857604980469,-2.007571697235107,178.9645233154297
250,0,23.241,149.1192779541016,-2.050562143325806,178.8155059814453
250,0,23.25,149.1192779541016,-2.050562143325806,178.8155059814453
250,0,23.257,149.0564727783203,-1.710969567298889,178.8880157470703
250,0,23.269,149.1192779541016,-2.050562143325806,178.8155059814453
250,0,23.279,148.9256591796875,-1.78256094455719,178.6002349853516
250,0,23.281,149.120361328125,-1.946514248847961,178.8756866455078
250,0,23.294,149.120361328125,-1.946514248847961,178.8756866455078
250,0,23.3,149.1173095703125,-2.224242448806763,178.7151184082031
250,0,23.306,149.1808471679688,-2.37466287612915,178.7519226074219
250,0,23.317,149.1131134033203,-2.520541429519653,178.5436859130859
250,0,23.324,149.1131134033203,-2.520541429519653,178.5436859130859
250,0,23.325,149.3111267089844,-2.486518383026123,178.9357452392578
250,0,23.331,149.3111267089844,-2.486518383026123,178.9357452392578
250,0,23.342,149.1795349121094,-2.476670265197754,178.6933898925781
250,0,23.35,149.1116790771484,-2.608870267868042,178.4925842285156
250,0,23.353,146.6560363769531,-2.608870267868042,178.4925842285156
250,0,23.362,146.6560668945313,-2.613775491714478,178.4897613525391
250,0,23.369,146.8191680908203,-2.491183757781982,178.9337615966797
250,0,23.375,146.9300079345703,-2.784839868545532,179.0125732421875
250,0,23.386,146.9300079345703,-2.784839868545532,179.0125732421875
250,0,23.394,146.8205261230469,-2.687353610992432,178.8216247558594
250,0,23.401,146.7111206054688,-2.76596999168396,178.5264129638672
250,0,23.407,146.6555023193359,-2.511101007461548,178.5491485595703
250,0,23.417,146.6548614501953,-2.418278455734253,178.6028137207031
250,0,23.426,146.6548614501953,-2.418278455734253,178.6028137207031
250,0,23.432,146.6548614501953,-2.418278455734253,178.6028137207031
250,0,23.444,146.5986175537109,-2.174740314483643,178.6198577880859
250,0,23.452,146.65478515625,-2.409252882003784,178.6080322265625
250,0,23.458,146.8181610107422,-2.477236986160278,178.9397430419922
250,0,23.468,146.7085266113281,-2.36581563949585,178.7565765380859
250,0,23.476,146.6539611816406,-2.303776741027832,178.6690368652344
250,0,23.484,146.6539611816406,-2.303776741027832,178.6690368652344
250,0,23.496,146.7095336914063,-2.472033023834229,178.6958312988281
250,0,23.501,146.6524810791016,-2.147747755050659,178.7593078613281
250,0,23.508,146.7076416015625,-2.201625108718872,178.8526916503906
250,0,23.524,146.7091827392578,-2.388056516647339,178.744873046875
250,0,23.528,146.7091827392578,-2.388056516647339,178.744873046875
250,0,23.529,146.7098083496094,-2.48132848739624,178.6909332275391
250,0,23.534,146.7098083496094,-2.48132848739624,178.6909332275391
250,0,23.545,146.5436706542969,-2.129030704498291,178.5213928222656
250,0,23.552,146.7099304199219,-2.486000537872314,178.6884613037109
250,0,23.553,150.3417053222656,-2.486000537872314,178.6884613037109
250,0,23.559,150.4041900634766,-2.530519485473633,178.7866973876953
250,0,23.57,150.5326232910156,-2.549807071685791,179.0252227783203
250,0,23.578,150.2820739746094,-2.325353384017944,178.6565551757813
250,0,23.583,150.2820739746094,-2.325353384017944,178.6565551757813
250,0,23.593,150.222412109375,-2.174740314483643,178.6198577880859
250,0,23.606,150.3494415283203,-2.193374633789063,178.8569946289063
250,0,23.611,150.2739410400391,-2.613775491714478,178.4897613525391
250,0,23.618,150.4014282226563,-2.628362417221069,178.7305297851563
250,0,23.628,150.2716979980469,-2.686625957489014,178.447509765625
250,0,23.634,150.2716979980469,-2.686625957489014,178.447509765625
250,0,23.646,150.4632720947266,-2.667263031005859,178.8304443359375
250,0,23.653,150.4011688232422,-2.613624811172485,178.7376556396484
250,0,23.662,150.4693450927734,-2.486518383026123,178.9357452392578
250,0,23.669,150.3443908691406,-2.383573055267334,178.7472381591797
250,0,23.678,150.3443908691406,-2.383573055267334,178.7472381591797
250,0,23.695,150.2715454101563,-2.691648483276367,178.4445953369141
250,0,23.698,150.3361968994141,-2.657655715942383,178.5884399414063
250,0,23.704,150.4069671630859,-2.437423944473267,178.8405456542969
250,0,23.709,150.4101409912109,-2.362128734588623,178.8860168457031
250,0,23.719,150.3469696044922,-2.277716398239136,178.8078155517578
250,0,23.729,150.3469696044922,-2.277716398239136,178.8078155517578
250,0,23.729,150.3469696044922,-2.277716398239136,178.8078155517578
250,0,23.735,150.4746246337891,-2.296571969985962,179.0449829101563
250,0,23.746,150.3469696044922,-2.277716398239136,178.8078155517578
250,0,23.753,150.2847747802734,-2.224242448806763,178.7151184082031
250,0,23.757,146.3351287841797,-2.224242448806763,178.7151184082031
250,0,23.76,146.2767944335938,-2.078146934509277,178.6759796142578
250,0,23.783,146.3952484130859,-2.555200338363647,178.6472625732422
250,0,23.784,146.3952484130859,-2.555200338363647,178.6472625732422
250,0,23.789,146.3351898193359,-2.228403329849243,178.7127227783203
250,0,23.795,146.2796936035156,-2.258981227874756,178.5716552734375
250,0,23.803,146.3375091552734,-2.409252882003784,178.6080322265625
250,0,23.81,146.5109558105469,-2.775532484054565,178.7698822021484
250,0,23.82,146.5109558105469,-2.775532484054565,178.7698822021484
250,0,23.828,146.5109558105469,-2.775532484054565,178.7698822021484
250,0,23.835,146.4544067382813,-2.814719676971436,178.6226348876953
250,0,23.845,146.2840118408203,-2.633152008056641,178.3549194335938
250,0,23.856,146.4546966552734,-2.902369022369385,178.5714721679688
250,0,23.862,146.4546966552734,-2.902369022369385,178.5714721679688
250,0,23.879,146.5096130371094,-2.672256708145142,178.8282470703125
250,0,23.88,146.4513092041016,-2.442008972167969,178.8383483886719
250,0,23.885,146.4522399902344,-2.535279035568237,178.7843933105469
250,0,23.896,146.4481201171875,-2.166329622268677,178.9982604980469
250,0,23.904,146.5074920654297,-2.39823842048645,178.9875183105469
250,0,23.912,146.5074920654297,-2.39823842048645,178.9875183105469
250,0,23.921,146.508056640625,-2.486518383026123,178.9357452392578
250,0,23.929,146.508056640625,-2.486518383026123,178.9357452392578
250,0,23.93,146.6229553222656,-2.593980073928833,179.1218566894531
250,0,23.94,146.5099029541016,-2.759971618652344,178.7767791748047
250,0,23.946,146.2809906005859,-2.34701681137085,178.5209655761719
250,0,23.956,146.2229309082031,-2.209628105163574,178.4762268066406
250,0,23.959,146.3942413330078,-2.209628105163574,178.4762268066406
250,0,23.961,146.3942413330078,-2.209628105163574,178.4762268066406
250,0,23.971,146.3152008056641,-2.291818857192993,178.1804504394531
250,0,23.98,146.4341278076172,-2.355775594711304,178.5154418945313
250,0,23.989,146.4735717773438,-2.603986978530884,178.4954071044922
250,0,23.997,146.5132751464844,-2.64281153678894,178.5963287353516
250,0,24.005,146.4738922119141,-2.391406774520874,178.6183471679688
250,0,24.011,146.4738922119141,-2.391406774520874,178.6183471679688
250,0,24.022,146.5136108398438,-2.555200338363647,178.6472625732422
250,0,24.03,146.6754913330078,-2.691936492919922,179.0663604736328
250,0,24.037,146.5947875976563,-2.491183757781982,178.9337615966797
250,0,24.047,146.5943450927734,-2.579439163208008,178.8820037841797
250,0,24.055,146.5944976806641,-2.389271974563599,178.9913177490234
250,0,24.062,146.5944976806641,-2.389271974563599,178.9913177490234
250,0,24.071,146.635009765625,-2.638111591339111,178.9732055664063
250,0,24.08,146.6747894287109,-2.681874752044678,179.0698394775391
250,0,24.087,146.6755218505859,-2.593980073928833,179.1218566894531
250,0,24.097,146.6340484619141,-2.824153184890747,178.8654937744141
250,0,24.106,146.6350250244141,-2.540253639221191,179.0288848876953
250,0,24.12,146.6350250244141,-2.540253639221191,179.0288848876953
250,0,24.132,146.5943603515625,-2.481871128082275,178.937744140625
250,0,24.133,146.5943603515625,-2.481871128082275,178.937744140625
250,0,24.134,146.554443359375,-2.251344442367554,178.9481658935547
250,0,24.137,146.6352996826172,-2.643073320388794,178.9712677001953
250,0,24.152,146.6356048583984,-2.549807071685791,179.0252227783203
250,0,24.155,146.4738922119141,-2.329715490341187,178.6540374755859
250,0,24.156,142.5901794433594,-2.329715490341187,178.6540374755859
250,0,24.163,142.5901794433594,-2.329715490341187,178.6540374755859
250,0,24.172,142.5252685546875,-2.093780517578125,178.666015625
250,0,24.181,142.3583374023438,-1.931934356689453,178.3857269287109
250,0,24.188,142.4288482666016,-2.248637676239014,178.3300323486328
250,0,24.197,142.4837951660156,-2.306514501571655,178.4197387695313
250,0,24.206,142.4837951660156,-2.306514501571655,178.4197387695313
250,0,24.213,142.7013549804688,-2.432859659194946,178.8427124023438
250,0,24.223,142.8126068115234,-2.535505771636963,179.0307006835938
250,0,24.231,142.9182739257813,-2.535845518112183,179.2741394042969
250,0,24.238,142.9269104003906,-2.725216388702393,179.1658630371094
250,0,24.248,142.7556457519531,-2.472624063491821,178.9417114257813
250,0,24.256,142.7556457519531,-2.472624063491821,178.9417114257813
250,0,24.263,142.7566833496094,-2.481871128082275,178.937744140625
250,0,24.274,142.6496429443359,-2.467413663864136,178.6982727050781
250,0,24.282,142.6066131591797,-2.686625957489014,178.447509765625
250,0,24.288,142.5011444091797,-2.682009935379028,178.2019500732422
250,0,24.299,142.4375915527344,-2.456570625305176,178.2063140869141
250,0,24.307,142.4375915527344,-2.456570625305176,178.2063140869141
250,0,24.314,142.5345458984375,-2.271673917770386,178.5636138916016
250,0,24.324,142.6924438476563,-2.247127294540405,178.9501342773438
250,0,24.335,142.6924438476563,-2.247127294540405,178.9501342773438
250,0,24.336,142.8108673095703,-2.461316347122192,179.0773620605469
250,0,24.34,142.7500457763672,-2.313879251480103,179.0377655029297
250,0,24.359,142.7500457763672,-2.313879251480103,179.0377655029297
250,0,24.365,142.7500457763672,-2.313879251480103,179.0377655029297
250,0,24.366,147.1236724853516,-2.313879251480103,179.0377655029297
250,0,24.366,146.9914398193359,-2.574413776397705,178.6370697021484
250,0,24.375,146.9891357421875,-2.379109621047974,178.7495880126953
250,0,24.383,146.9912719726563,-2.569581508636475,178.6396179199219
250,0,24.39,146.9912719726563,-2.569581508636475,178.6396179199219
250,0,24.399,146.7902221679688,-2.399083137512207,178.3661041259766
250,0,24.407,146.8570556640625,-2.452749013900757,178.4590148925781
250,0,24.414,146.9238586425781,-2.497073411941528,178.5572662353516
250,0,24.424,146.9247131347656,-2.579835176467896,178.5093994140625
250,0,24.433,146.8571319580078,-2.448171138763428,178.4618988037109
250,0,24.44,146.8571319580078,-2.448171138763428,178.4618988037109
250,0,24.45,146.9905853271484,-2.550443649291992,178.6497650146484
250,0,24.462,146.8563690185547,-2.3296959400177,178.5318908691406
250,0,24.464,146.9188690185547,-2.119840383529663,178.7754516601563
250,0,24.478,146.9228668212891,-2.413758993148804,178.6054382324219
250,0,24.483,146.9886169433594,-2.36581563949585,178.7565765380859
250,0,24.489,146.9886169433594,-2.36581563949585,178.7565765380859
250,0,24.499,147.0554962158203,-2.414764881134033,178.8513336181641
250,0,24.507,147.1925964355469,-2.720893859863281,178.9233856201172
250,0,24.514,147.0560760498047,-2.423778533935547,178.8470458984375
250,0,24.526,147.0586547851563,-2.6234290599823,178.7329254150391
250,0,24.533,147.0586547851563,-2.6234290599823,178.7329254150391
250,0,24.533,147.1256561279297,-2.672256708145142,178.8282470703125
250,0,24.54,147.1256561279297,-2.672256708145142,178.8282470703125
250,0,24.55,147.0593566894531,-2.716485977172852,178.6790771484375
250,0,24.558,147.0583648681641,-2.618517637252808,178.7353057861328
250,0,24.563,156.2298583984375,-2.618517637252808,178.7353057861328
250,0,24.565,156.1476440429688,-2.760774374008179,178.5291748046875
250,0,24.575,156.1743927001953,-2.48132848739624,178.6909332275391
250,0,24.583,156.1105041503906,-2.427371263504028,178.5975494384766
250,0,24.59,156.1105041503906,-2.427371263504028,178.5975494384766
250,0,24.607,156.3479614257813,-2.834789752960205,178.8612213134766
250,0,24.611,156.2296295166016,-2.6234290599823,178.7329254150391
250,0,24.615,156.1753234863281,-2.467413663864136,178.6982727050781
250,0,24.626,155.9206848144531,-2.257060289382935,178.3237609863281
250,0,24.634,156.1117706298828,-2.413758993148804,178.6054382324219
250,0,24.641,156.1117706298828,-2.413758993148804,178.6054382324219
250,0,24.654,156.3115234375,-2.486518383026123,178.9357452392578
250,0,24.663,156.0499267578125,-2.34701681137085,178.5209655761719
250,0,24.667,156.1753234863281,-2.467413663864136,178.6982727050781
250,0,24.676,156.0563507080078,-2.271673917770386,178.5636138916016
250,0,24.684,156.156982421875,-2.662639617919922,178.5857849121094
250,0,24.691,156.156982421875,-2.662639617919922,178.5857849121094
250,0,24.702,156.1109313964844,-2.422814846038818,178.6001892089844
250,0,24.709,156.0632934570313,-2.191126346588135,178.6094512939453
250,0,24.716,156.0252380371094,-1.849821805953979,178.6828460693359
250,0,24.73,155.9447784423828,-1.982185959815979,178.4820404052734
250,0,24.736,155.9447784423828,-1.982185959815979,178.4820404052734
250,0,24.736,156.2292022705078,-2.633311033248901,178.7281494140625
250,0,24.741,156.2292022705078,-2.633311033248901,178.7281494140625
250,0,24.752,156.3662567138672,-2.613589525222778,178.9827728271484
250,0,24.76,156.2848358154297,-2.744580030441284,178.7836303710938
250,0,24.761,147.8006439208984,-2.744580030441284,178.7836303710938
250,0,24.778,147.628173828125,-2.779042720794678,178.39404296875
250,0,24.781,147.7439117431641,-2.706335067749023,178.6840209960938
250,0,24.785,147.7439117431641,-2.706335067749023,178.6840209960938
250,0,24.791,147.6868133544922,-2.569581508636475,178.6396179199219
250,0,24.802,147.5712890625,-2.466578722000122,178.4503173828125
250,0,24.811,147.6861267089844,-2.760774374008179,178.5291748046875
250,0,24.819,147.7442932128906,-2.716485977172852,178.6790771484375
250,0,24.827,147.8022003173828,-2.569811820983887,178.8861846923828
250,0,24.835,147.8022003173828,-2.569811820983887,178.8861846923828
250,0,24.842,147.8600921630859,-2.526058912277222,179.0343322753906
250,0,24.857,147.8589172363281,-2.808348894119263,178.8718414306641
250,0,24.861,147.9778900146484,-2.745669364929199,179.1595916748047
250,0,24.868,147.8604278564453,-2.433805465698242,179.0876922607422
250,0,24.877,147.686767578125,-2.36581563949585,178.7565765380859
250,0,24.886,147.686767578125,-2.36581563949585,178.7565765380859
250,0,24.902,147.629150390625,-2.228403329849243,178.7127227783203
250,0,24.903,147.5145721435547,-2.29792332649231,178.4256286621094
250,0,24.912,147.5716705322266,-2.360181570053101,178.5126647949219
250,0,24.917,147.57177734375,-2.355775594711304,178.5154418945313
250,0,24.928,147.57177734375,-2.355775594711304,178.5154418945313
250,0,24.939,147.57177734375,-2.355775594711304,178.5154418945313
250,0,24.939,147.7442474365234,-2.511669635772705,178.7957305908203
250,0,24.943,147.8018951416016,-2.468024492263794,178.9436950683594
250,0,24.955,147.7442626953125,-2.414764881134033,178.8513336181641
250,0,24.961,147.7446594238281,-2.521061182022095,178.7912292480469
250,0,24.962,148.8943786621094,-2.521061182022095,178.7912292480469
250,0,24.968,148.8943786621094,-2.521061182022095,178.7912292480469
250,0,24.981,148.9450531005859,-2.584277868270874,178.8798980712891
250,0,24.986,148.8926391601563,-2.603889942169189,178.7423706054688
250,0,24.993,148.9947357177734,-2.623344421386719,178.9789581298828
250,0,25.003,148.9920196533203,-2.824153184890747,178.8654937744141
250,0,25.011,148.8895721435547,-2.804179668426514,178.6278076171875
250,0,25.021,148.8895721435547,-2.804179668426514,178.6278076171875
250,0,25.028,148.9959106445313,-2.643073320388794,178.9712677001953
250,0,25.037,148.8427581787109,-2.569581508636475,178.6396179199219
250,0,25.043,148.8455657958984,-2.379109621047974,178.7495880126953
250,0,25.054,148.8426818847656,-2.545700788497925,178.6522827148438
250,0,25.084,148.7917022705078,-2.575060129165649,178.5121612548828
250,0,25.086,148.7917022705078,-2.575060129165649,178.5121612548828
250,0,25.087,148.7954711914063,-2.312359809875488,178.6640777587891
250,0,25.091,148.8441772460938,-2.467413663864136,178.6982727050781
250,0,25.094,148.89111328125,-2.701284170150757,178.6864776611328
250,0,25.105,148.9917449951172,-2.818866491317749,178.8676300048828
250,0,25.112,148.941650390625,-2.770323753356934,178.7722015380859
250,0,25.12,148.941650390625,-2.770323753356934,178.7722015380859
250,0,25.13,148.8946075439453,-2.530519485473633,178.7866973876953
250,0,25.137,148.8946075439453,-2.530519485473633,178.7866973876953
250,0,25.137,148.9985046386719,-2.447483777999878,179.0825805664063
250,0,25.145,148.9507141113281,-2.212043523788452,179.0952453613281
250,0,25.157,148.7986755371094,-2.035280466079712,178.8243255615234
250,0,25.162,148.7986755371094,-2.035280466079712,178.8243255615234
250,0,25.163,150.6593627929688,-2.035280466079712,178.8243255615234
250,0,25.169,150.6593627929688,-2.035280466079712,178.8243255615234
250,0,25.179,150.6540222167969,-2.224242448806763,178.7151184082031
250,0,25.188,150.7626037597656,-2.511669635772705,178.7957305908203
250,0,25.194,150.8136291503906,-2.765137672424316,178.7744903564453
250,0,25.204,150.7595367431641,-2.608746290206909,178.7400207519531
250,0,25.212,150.7688598632813,-2.340002298355103,178.8964691162109
250,0,25.219,150.7688598632813,-2.340002298355103,178.8964691162109
250,0,25.232,150.9456176757813,-2.412779569625854,179.2278594970703
250,0,25.238,150.8320007324219,-2.199655294418335,179.1003112792969
250,0,25.245,150.7800598144531,-1.972098827362061,179.1096649169922
250,0,25.255,150.8903961181641,-2.261640548706055,179.1900939941406
250,0,25.264,150.8321990966797,-2.203771591186523,179.0986328125
250,0,25.273,150.8321990966797,-2.203771591186523,179.0986328125
250,0,25.28,150.6541442871094,-2.220100164413452,178.7175140380859
250,0,25.288,150.7655029296875,-2.410284757614136,178.8534545898438
250,0,25.295,150.8783111572266,-2.643073320388794,178.9712677001953
250,0,25.306,150.7658538818359,-2.432859659194946,178.8427124023438
250,0,25.318,150.7658538818359,-2.432859659194946,178.8427124023438
250,0,25.322,150.7025146484375,-2.550443649291992,178.6497650146484
250,0,25.331,150.54248046875,-2.020807504653931,178.5858612060547
250,0,25.339,150.54248046875,-2.020807504653931,178.5858612060547
250,0,25.34,150.7083587646484,-2.379109621047974,178.7495880126953
250,0,25.346,150.7597045898438,-2.6234290599823,178.7329254150391
250,0,25.362,150.6358947753906,-2.789446592330933,178.3880310058594
250,0,25.368,150.6358947753906,-2.789446592330933,178.3880310058594
250,0,25.369,139.4465789794922,-2.789446592330933,178.3880310058594
250,0,25.371,139.4645233154297,-2.379109621047974,178.7495880126953
250,0,25.382,139.4109344482422,-2.275935888290405,178.5609130859375
250,0,25.389,139.357666015625,-2.168192148208618,178.3744506835938
250,0,25.403,139.3863677978516,-2.315167188644409,178.4138031005859
250,0,25.406,139.5196838378906,-2.505287885665894,178.9277038574219
250,0,25.415,139.5196838378906,-2.505287885665894,178.9277038574219
250,0,25.421,139.4938812255859,-2.535279035568237,178.7843933105469
250,0,25.431,139.5237121582031,-2.759971618652344,178.7767791748047
250,0,25.439,139.5167083740234,-2.393746614456177,178.9894256591797
250,0,25.446,139.4956817626953,-2.628362417221069,178.7305297851563
250,0,25.456,139.4417877197266,-2.520541429519653,178.5436859130859
250,0,25.464,139.4417877197266,-2.520541429519653,178.5436859130859
250,0,25.471,139.4356689453125,-2.240973472595215,178.7054443359375
250,0,25.484,139.4603118896484,-2.197490692138672,178.8548583984375
250,0,25.49,139.4600219726563,-2.189274072647095,178.8591461181641
250,0,25.496,139.4600219726563,-2.189274072647095,178.8591461181641
250,0,25.506,139.4351806640625,-2.220100164413452,178.7175140380859
250,0,25.515,139.4432983398438,-2.599122047424316,178.4982299804688
250,0,25.523,139.5203399658203,-2.574618339538574,178.8840942382813
250,0,25.532,139.5187072753906,-2.486518383026123,178.9357452392578
250,0,25.54,139.5187072753906,-2.486518383026123,178.9357452392578
250,0,25.541,139.4333801269531,-2.147747755050659,178.7593078613281
250,0,25.547,139.4333801269531,-2.147747755050659,178.7593078613281
250,0,25.564,139.3599700927734,-2.252842664718628,178.326904296875
250,0,25.569,139.2997894287109,-1.877949595451355,178.2924652099609
250,0,25.57,146.2257232666016,-1.877949595451355,178.2924652099609
250,0,25.572,146.3387451171875,-2.075239896774292,178.4282836914063
250,0,25.589,146.5606079101563,-2.193374633789063,178.8569946289063
250,0,25.59,146.5634918212891,-2.476670265197754,178.6933898925781
250,0,25.597,146.5634918212891,-2.476670265197754,178.6933898925781
250,0,25.61,146.619140625,-2.525781631469727,178.7889556884766
250,0,25.615,146.6200103759766,-2.706335067749023,178.6840209960938
250,0,25.622,146.5621185302734,-2.36581563949585,178.7565765380859
250,0,25.632,146.6758117675781,-2.852493047714233,178.7232208251953
250,0,25.642,146.7308807373047,-2.545019626617432,179.0270690917969
250,0,25.648,146.7308807373047,-2.545019626617432,179.0270690917969
250,0,25.659,146.6747589111328,-2.66228461265564,178.8326263427734
250,0,25.666,146.619140625,-2.525781631469727,178.7889556884766
250,0,25.672,146.6189117431641,-2.442008972167969,178.8383483886719
250,0,25.695,146.396484375,-2.319521188735962,178.4108123779297
250,0,25.698,146.4488067626953,-2.093780517578125,178.666015625
250,0,25.698,146.4488067626953,-2.093780517578125,178.666015625
250,0,25.708,146.3958435058594,-2.213760614395142,178.4733734130859
250,0,25.716,146.5604705810547,-2.189274072647095,178.8591461181641
250,0,25.723,146.5058898925781,-2.236765623092651,178.7078857421875
250,0,25.736,146.4510192871094,-2.288820505142212,178.5527496337891
250,0,25.742,146.4510192871094,-2.288820505142212,178.5527496337891
250,0,25.745,146.4501190185547,-2.178812980651855,178.6172790527344
250,0,25.748,146.4501190185547,-2.178812980651855,178.6172790527344
250,0,25.76,146.5616455078125,-2.286250829696655,178.8033447265625
250,0,25.769,146.5628356933594,-2.388056516647339,178.744873046875
250,0,25.785,149.5864715576172,-2.388056516647339,178.744873046875
250,0,25.787,149.5824890136719,-2.579260349273682,178.6345062255859
250,0,25.787,149.5296020507813,-2.431941509246826,178.5949096679688
250,0,25.792,149.69580078125,-2.477236986160278,178.9397430419922
250,0,25.8,149.69580078125,-2.477236986160278,178.9397430419922
250,0,25.81,149.5845184326172,-2.472033023834229,178.6958312988281
250,0,25.819,149.6448516845703,-2.2387375831604,178.9540557861328
250,0,25.824,149.5900115966797,-2.189274072647095,178.8591461181641
250,0,25.834,149.4803009033203,-2.085934638977051,178.6710205078125
250,0,25.842,149.4803009033203,-2.085934638977051,178.6710205078125
250,0,25.853,149.4211730957031,-2.306514501571655,178.4197387695313
250,0,25.861,149.4230804443359,-2.209628105163574,178.4762268066406
250,0,25.868,149.4750061035156,-2.373491048812866,178.5042572021484
250,0,25.874,149.6417694091797,-2.451223611831665,178.8339691162109
250,0,25.885,149.815673828125,-2.230833768844604,179.3343505859375
250,0,25.894,149.815673828125,-2.230833768844604,179.3343505859375
250,0,25.908,149.8111267089844,-2.412779569625854,179.2278594970703
250,0,25.913,149.8604583740234,-2.637732028961182,179.2178649902344
250,0,25.919,149.6973724365234,-2.375940561294556,178.9969482421875
250,0,25.926,149.5322723388672,-2.295257091522217,178.6739654541016
250,0,25.937,149.5305023193359,-2.386983871459961,178.6209259033203
250,0,25.943,149.5305023193359,-2.386983871459961,178.6209259033203
250,0,25.944,149.5305023193359,-2.386983871459961,178.6209259033203
250,0,25.949,149.5899505615234,-2.18111515045166,178.8634033203125
250,0,25.96,149.5900421142578,-2.193374633789063,178.8569946289063
250,0,25.968,149.8047943115234,-2.696999788284302,179.0645904541016
250,0,25.969,142.0449523925781,-2.696999788284302,179.0645904541016
250,0,25.976,141.9937591552734,-2.456689357757568,179.0791168212891
250,0,25.986,142.086669921875,-2.657571792602539,179.2119598388672
250,0,25.993,142.086669921875,-2.657571792602539,179.2119598388672
250,0,26,141.9596862792969,-2.69242262840271,178.8193969726563
250,0,26.01,141.7855682373047,-2.559813737869263,178.3963928222656
